,names.1,names.2,names.3,names.4,names.5,names.6,names.7,names.8,names.9,names.10,names.11,names.12,names.13,names.14,scores.1,scores.2,scores.3,scores.4,scores.5,scores.6,scores.7,scores.8,scores.9,scores.10,scores.11,scores.12,scores.13,scores.14
1600,Mia3,Slfn9,Rex1bd,Tcf25,Ssna1,Nt5c3b,Sqle,Sdcbp,Arl3,Rbm7,Polr2k,Mia3,Ppp1r21,Tet3,0.0000833284370960016,0.0003906731462402,0.000196882175948242,0.000184366063616408,0.000165170957659389,0.000179045534541981,0.000135453365699795,0.000118878654998525,0.000108786104569686,0.0000638160721913626,0.0000910933374072228,0.0000303547805525123,0.0000222334629623041,0.00000858912119779476
1601,Pgp,Ppp2r3a,Glg1,Tomm6,Smap1,Ccnt2,Nup133,Ufsp2,Hdgfl3,Chmp2a,Tsn,Tcea1,Tra2a,Josd2,0.0000833222093642935,0.000390582641113089,0.000196773540662282,0.000184364535983587,0.000165091577072132,0.00017903121978841,0.000135450053845282,0.000118842190660445,0.000108775416336827,0.0000638098006424425,0.0000909956242700783,0.0000303481053755982,0.0000222255950192532,0.00000858774089905987
1602,Tgfb2,Ncor2,Ubap1,Orc2,Sf1,Ndufa13,Ssr3,Apopt1,Ccnh,Ddx3x,Psmd1,Trappc5,Rara,Vapa,0.0000833054836231193,0.000390527621329648,0.000196719594402734,0.000184354021074187,0.000165053162055418,0.000178994877077287,0.000135389049235332,0.000118829597718089,0.000108774403665453,0.0000637891310351086,0.0000909801459048614,0.000030347357884048,0.000022221067365342,0.00000858696108198727
1603,H13,Ctbp1,Hells,Gpbp1l1,Zfp334,Arhgap11a,Bri3,Actr2,Ndufb7,Ssrp1,Ice2,Krtcap2,Abi2,Hnrnpc,0.0000832430677987845,0.000390497761801526,0.00019661207798195,0.000184348754438244,0.000165037039652852,0.000178948384909923,0.000135325305318099,0.000118819059192244,0.00010874245210041,0.0000637861382352785,0.0000909776629516866,0.0000303132216591434,0.0000222132297083504,0.00000858507226752864
1604,Mta1,Ttc1,Impdh2,Yae1d1,Csnk1g1,1810058I24Rik,Cd2ap,Ttc4,Gtpbp4,Tmem134,Cfap97,Tmem59,Psma3,Rnf4,0.0000832201494882903,0.000390494023106867,0.000196605071889861,0.000184234592035021,0.000164921490488578,0.000178913841771563,0.000135316624728331,0.000118816236154181,0.000108696301924863,0.0000637619217731838,0.0000909772228599755,0.0000302972941496652,0.0000222093223790737,0.00000858095181524724
1605,Chaf1a,Kansl1,Srpk1,Med13l,Smim8,Usp3,Zc3h14,Cox6b2,Elp1,Rsf1,Coq2,U2surp,Clint1,Slc39a10,0.0000832046575236623,0.000390468175760768,0.000196554772625934,0.000184210655065879,0.00016491663120562,0.000178892729752474,0.000135280282040207,0.000118801496047273,0.000108629164234413,0.0000637316741741065,0.0000909671251996448,0.0000302909555804992,0.0000222049734234838,0.00000857670522194777
1606,Fam104a,Sec13,Ogdh,Atp5j2,Eif1ax,Zc3h8,Scand1,Armcx2,Cdc20,Mrfap1,Stt3b,Pus3,Snhg5,Fabp5,0.0000831570335343699,0.000390270595802284,0.000196493374179961,0.000184142731534887,0.000164913673248759,0.000178868903291006,0.000135212000941638,0.000118798285955056,0.000108622066171178,0.0000637226399532726,0.0000909555013645821,0.000030283573553412,0.0000221953115029364,0.00000857545226442914
1607,Col4a1,Slc25a5,Ndufs7,Srp9,Polr3gl,Rpa2,Dkc1,Ubqln1,Cpsf2,Rbm4b,Zbtb43,Rbm17,Gmps,Srsf11,0.0000831302356292926,0.000390111422374117,0.000196464091687632,0.000184089020700448,0.000164892431947063,0.000178731455975401,0.000135206638827187,0.000118714987422967,0.000108621617758317,0.000063715349890893,0.0000909471629394956,0.0000302785119320688,0.0000221906317583496,0.00000857135908689363
1608,Zzz3,Pdia4,Akt1,Mapk6,Wnk1,Utp18,Kdm3a,Mbnl1,Setd1b,Pnpla8,Tmem242,Rabl6,Ythdf1,Stx12,0.0000831270790284905,0.000390064009689666,0.000196448756366722,0.000183989242404733,0.0001648320633346,0.000178711168682456,0.000135191822358044,0.000118711904433857,0.000108617206496783,0.0000636614121812592,0.0000908608190274056,0.0000302581548727072,0.0000221896683786887,0.00000855812567456978
1609,Timm50,Atp6v0b,1110038B12Rik,Pcna,Jak1,Farsa,Dnaja2,Pole3,Ifitm2,Aurkb,Fam173a,Ddx18,Oxct1,Mfap3,0.0000831069436007145,0.00038993360864611,0.000196446041747681,0.000183944291492988,0.00016481953101152,0.000178691948235075,0.000135170581969358,0.000118659454593883,0.000108615092482855,0.0000636305595553604,0.0000908325653169677,0.0000302540041505062,0.0000221824372752954,0.0000085567440471524
1610,Csnk1d,Cdk12,Pdcd10,Morf4l2,Wdr35,Adrm1,Gspt1,Zfp445,Bnip2,Zfp711,Mios,Trir,Exosc7,Chic2,0.000083081331565514,0.000389928255697485,0.000196443246667874,0.00018388645019484,0.000164698727412807,0.000178597822614393,0.000135157987348155,0.000118604320180138,0.0001086112411994,0.0000636203468486479,0.0000908034799885843,0.0000302439120841281,0.000022181438552453,0.00000854745879812024
1611,Exoc3,Ncaph,Cdc34,Pdcd5,Btf3l4,Selenos,Crebbp,Tmod3,Adamts1,Micos10,Pkn2,Lsp1,Leng1,Romo1,0.0000830103408057935,0.000389893160329444,0.000196429601981169,0.000183787342514544,0.000164675285972258,0.000178594750467304,0.000135157377450717,0.000118596387457858,0.000108589534191316,0.0000635927630432028,0.0000908019816741609,0.0000302270616010353,0.0000221735717938736,0.00000853838712761311
1612,Virma,Trappc6a,Rab8a,Usp37,Gde1,Zfp639,Ndufv2,Etfb,Zfp444,Hddc2,Atic,Chd4,Ost4,Arhgef12,0.0000829412463143942,0.000389866123821426,0.000196413936882918,0.000183773353511298,0.00016464430862515,0.000178545250209554,0.000135143560636083,0.000118540757717145,0.000108568869664422,0.0000635652680856759,0.0000908000681476008,0.0000302269696959708,0.0000221670228183338,0.00000853522281335637
1613,Foxn3,Strap,Hdhd2,Ccdc88a,Klhl24,Inip,Zfp41,Guf1,Slc39a6,Psmd14,Katna1,Med21,Adh5,Npm3,0.0000828871443769709,0.000389813628094067,0.000196359947843563,0.000183733386992842,0.000164540096300375,0.000178511174669905,0.00013514345829884,0.000118456693805794,0.000108487846561612,0.0000635585968757402,0.0000907794462158886,0.0000302174354954341,0.0000221590486988615,0.00000853229641541654
1614,Arhgef12,Psmd8,Ube2v1,Stip1,Calu,Ptpn2,Kif2c,Afg3l1,Loxl2,Ap4m1,Rpf2,Tex30,Tmem11,Srsf2,0.0000826115166738329,0.000389790300815194,0.000196322611888908,0.000183722095719275,0.00016453794161704,0.000178456808628295,0.000135111762316761,0.000118437958437542,0.000108470054083734,0.0000635251672827577,0.0000907650602994664,0.0000302101143078246,0.0000221572586827106,0.00000852558676721446
1615,Chordc1,Gps2,Prkci,Lsm6,Ufc1,Ufd1,Ppp2r2d,Ppp1cb,Mtdh,Ostc,Bsg,Leo1,Setd5,Hmg20b,0.0000825754012929735,0.000389713338608836,0.000196319992856286,0.000183707240563724,0.000164524226764106,0.000178437991468246,0.000135060622061505,0.000118432656417462,0.000108437817198842,0.0000635162868771974,0.0000907539760864839,0.0000302076171605173,0.0000221482334244714,0.00000851219063308077
1616,Zranb1,Tnrc6c,Ppil1,Ube2q1,Tsen15,Nol8,LTO1,Pgm2l1,Copg1,Gm47283,Aebp2,Hira,Exoc2,Cks1b,0.0000825543450014542,0.000389595050219898,0.000196317633713319,0.000183705687021228,0.000164464014663733,0.000178431577256799,0.000135043199349911,0.000118390956874236,0.000108435324205625,0.0000635101241089003,0.0000907465351096912,0.0000302024405056814,0.0000221227797792775,0.00000849275106807292
1617,Csnk1g2,Socs6,Fnbp1l,Bckdha,Bmi1,Pkn2,Cdc6,Qk,Arhgap11a,Ankrd44,Gnb1,Blm,Aars,Sec23a,0.0000824984301494571,0.000389588500142687,0.000196228734246918,0.00018369835938062,0.000164446383522261,0.000178395354749483,0.000135031640644578,0.000118380303609096,0.000108412952387296,0.0000635051684275325,0.0000907245978187041,0.0000302019585026663,0.0000221133063147883,0.00000849061283669197
1618,Nfx1,Rprd2,Zbtb20,Tmem237,Med1,Atp2b1,Psmd12,Yme1l1,Rif1,Pdcd4,Mgme1,D5Ertd579e,Dync1h1,Nap1l1,0.00008233283491628,0.000389571431148238,0.000196067707502378,0.000183646050177819,0.000164405697354537,0.000178373657798496,0.000134984120174181,0.000118311132966506,0.00010839235984973,0.00006345948117188,0.0000907238454016868,0.0000301964164913919,0.0000221131173299465,0.00000848932987048106
1619,Plk4,Ppm1a,Meaf6,Trp53,Chmp1b,Vapa,Aarsd1,Dus4l,Fopnl,Rtcb,Mcm7,Trim59,Tspan6,Cct5,0.0000822141887407641,0.000389571271582132,0.000195981980933943,0.000183578766311371,0.000164367365422673,0.000178341468763409,0.000134946831000064,0.000118196139760961,0.000108305856533939,0.0000634554693505935,0.0000907234101585483,0.0000301905751418373,0.0000221119995231861,0.00000847335044456183
1620,Rtcb,Twist2,Crebbp,Fam168b,Helz,Nemf,Tmf1,Sun1,Tomm5,Gkap1,Sclt1,Phf23,Actl6a,Rxylt1,0.0000822002990262695,0.000389478540233758,0.000195978999506083,0.000183575884970983,0.000164353638038089,0.000178313959937954,0.000134924485589499,0.000118176388468511,0.000108304858926386,0.0000634475037830846,0.0000907051514966771,0.0000301879754501802,0.0000221017517287245,0.00000847320816633737
1621,Bnip2,Bet1,N4bp2,Drg1,Commd2,Xbp1,Psmg4,Cdk2ap1,Ap1g1,Smc4,Dimt1,Gorasp2,Tarbp2,Smu1,0.000082196416449913,0.000389411547219132,0.000195976242094317,0.00018356763016565,0.000164352176627208,0.000178310136276002,0.000134910404149133,0.000118163987020751,0.000108275131327084,0.0000634467150980782,0.0000905857975252564,0.0000301857583104872,0.0000220975914954699,0.00000847263232573599
1622,Socs6,Dlg4,Cpxm1,Timm50,Vps16,Cbx5,Tspan6,Sept10,Ube2q1,Usp7,Ccnl2,Dhfr,Hnrnpl,Lmnb1,0.0000821663366286506,0.000389307103538791,0.000195923652272164,0.000183477143141658,0.000164332108885297,0.00017830787337507,0.000134893763687704,0.000118122839296825,0.000108267106881366,0.0000634383918833682,0.0000905728476464117,0.0000301827946134139,0.0000220935294649275,0.00000847204654229882
1623,Nae1,Epb41,Klhl9,Plppr3,Usp19,Apoo,Ddx20,Exoc3,AC149090.1,Fam162a,Atp1b3,Aurkb,Pop1,Prdx3,0.0000821636088585297,0.000389242309897744,0.000195901292996769,0.000183459179558079,0.000164327977110589,0.000178278874149877,0.000134832546486884,0.00011808312277465,0.000108238373739385,0.0000634224274064419,0.0000905695884319197,0.0000301728499599869,0.0000220749383653028,0.00000846907984379137
1624,Lrig3,Nynrin,Dnttip2,Snx5,Ndufv1,Naa20,Dmap1,Acbd3,Luzp1,Spty2d1,Calu,Ndufa11,Ube2b,Tmpo,0.0000821554335575918,0.000389054952276335,0.00019586128833874,0.000183394182969662,0.000164201703954627,0.000178270274521394,0.000134827232205114,0.000118060384573126,0.000108104403110045,0.0000634054940854565,0.0000905633614920769,0.0000301671973786588,0.0000220615436336998,0.00000845715765970891
1625,Rap2c,Sept6,Kctd20,Wapl,Ubap2l,Phf20,Rnpc3,Hacd3,Dido1,Slc25a4,Samd1,Stard4,Adrm1,Snrpd2,0.0000821410980039274,0.000388986741470802,0.000195853950585439,0.000183343635411432,0.000164181623161639,0.000178253439167571,0.000134803107383132,0.000118015930410348,0.000108042016724703,0.0000634047847872525,0.0000905120692570484,0.0000301653374922557,0.0000220533427333456,0.00000845501596212967
1626,Cttn,Bcl10,Acat2,Scd2,Hacd3,Fdft1,Pet100,Usp10,Eif4e,Gfm2,Map1lc3b,Ppdpf,Gtf2a2,Gkap1,0.0000821245877941682,0.000388889413281491,0.00019584195812704,0.000183320121540315,0.00016414455947811,0.000178158396017751,0.000134746649276377,0.00011801055528293,0.000108023894297739,0.0000633989956638147,0.0000904732735606599,0.000030160955486117,0.0000220501745255096,0.0000084480413592427
1627,Gtf3c3,Zfp329,Ryk,Ubl5,Ino80e,Napa,Commd1,E2f6,Phax,Ncapd2,Trappc4,Hprt,Glmn,Cct7,0.0000820989141016101,0.000388862970197172,0.00019582515795217,0.000183269292671143,0.000164100535645767,0.000178156890723248,0.000134742505664469,0.000117988825262023,0.000108006145860179,0.0000633814806940876,0.0000904436646770263,0.0000301430921124515,0.0000220302824984919,0.00000844797370259008
1628,Dkc1,Ndufs3,Zfp703,Neto2,Usp34,Yy1,Psmb5,Rnaseh2b,Ncapg,Dlg5,Ttll4,Ppp1ca,Orc6,Acbd3,0.0000820651338814059,0.000388850264262677,0.000195821058010331,0.000183258179152735,0.000164080804550822,0.000178156331346183,0.000134618755196179,0.000117979541811837,0.000107988332642951,0.0000633740463023145,0.0000904372494036173,0.0000301362015651491,0.000022018498612096,0.00000844516341453472
1629,Rab34,Med29,Zcchc10,Dmxl1,Timm13,Nsrp1,Rbm27,Smchd1,Fer,Cdca8,Col4a1,Utp18,Nol11,Arglu1,0.0000820333399502666,0.000388846599440419,0.000195808867862168,0.000183201625111107,0.000164075070914052,0.000178097884014797,0.000134596814672229,0.000117967760666325,0.000107988187336139,0.0000633719288237994,0.0000904313835733171,0.000030135504667138,0.0000220169686908024,0.00000844286386562565
1630,Txnl4a,Zfp507,Casp6,Tbl1xr1,Aldh7a1,Frmd4a,Vdac1,Zfp160,Setbp1,Tmem9,Tiam1,Pmpcb,Bzw2,Tor1a,0.0000819917662042886,0.000388822707015622,0.00019579211290516,0.000183158603562197,0.000164067878775146,0.00017806334836026,0.00013458729491586,0.000117961877175181,0.00010798611615673,0.0000633642752710084,0.0000904277128418334,0.0000301317867113165,0.0000220086467459698,0.00000844140205123737
1631,Tmeff1,Fgfr1,Aqr,Bag1,Csnk1e,Ythdf2,Tomm40,Hmgcs1,Hnrnpa0,Abraxas2,Gpatch8,Bcas2,Arpc1a,Fbxw11,0.0000819493032051126,0.000388617259290994,0.000195760571046881,0.00018310492620407,0.000164041857725751,0.000178053973468646,0.000134572837761053,0.000117952359023786,0.000107973366034909,0.000063341865521943,0.000090356080029453,0.0000301296682765158,0.0000220080204687704,0.00000843990820044883
1632,Wdr45b,Med15,Naa15,Txn1,Zmym2,Clic4,Rfx3,Cdc16,Rsrp1,Ppm1g,Atxn10,Zmym2,Prorsd1,Ints9,0.0000819422619638582,0.000388520305887822,0.000195710116276832,0.000183076756228585,0.000164000043822537,0.000178030191809482,0.000134571222116581,0.000117942590816779,0.000107963170536732,0.000063309843925686,0.0000903430557961471,0.0000301265427410723,0.0000219920120633083,0.00000843872118062117
1633,Ergic2,Capns1,Rnf10,Sart1,Ptpn11,Mis18bp1,Bsg,Hgsnat,Vma21,Zfp521,Zfp62,Ykt6,Dancr,Tuba1b,0.0000819376208338028,0.000388360471546821,0.000195673241905451,0.000182906569640364,0.000163999630849467,0.00017800786722658,0.000134568632906207,0.000117918262226525,0.000107954726551042,0.0000632754390264705,0.0000903345077693373,0.0000301167492788112,0.0000219830582522309,0.00000842874099265596
1634,Taf10,Rpa2,Smurf2,Ubqln4,C1qbp,Lig3,Lrp1,Trir,Cdk12,Plekhj1,Fbxo45,Trim27,Hyou1,Ciao2a,0.0000819039527296259,0.000388315488421805,0.000195661645228495,0.000182869749484099,0.00016383690346471,0.000177978883096992,0.000134553048336648,0.000117910995762338,0.000107948891532407,0.000063250219362359,0.000090330637301207,0.000030115679291126,0.0000219807376075574,0.00000842617473680122
1635,Swt1,Chordc1,Usp16,Iars2,Ilk,Mcts1,Crtap,Cs,Taf7,Hist1h2ab,Pin4,Bag5,Ndufv1,Scfd1,0.0000818957956853934,0.000388286979193373,0.000195601914550718,0.000182832163249493,0.000163831708304401,0.000177944833193503,0.000134540560109531,0.000117899734664274,0.000107931995010018,0.0000632281138456482,0.0000903289820515016,0.0000301018647101067,0.0000219732331259892,0.00000841535164275184
1636,Dnttip2,Odf2,Tbc1d16,Ghitm,Naa16,Tnrc6a,Abce1,Brd8,Ctsl,Gabarapl2,Ppif,Zfp706,Hmga2,Pcnt,0.0000818652589831693,0.000388259245632624,0.00019555650109506,0.000182825210288568,0.000163805741136989,0.000177935943665036,0.000134530136637779,0.000117898578177776,0.00010786434653175,0.0000632277061924221,0.0000902958102807593,0.0000300872453734749,0.000021970228519247,0.00000841304136137168
1637,Msl1,Tmem167,Plppr3,Lsm12,Gpx8,Ap2s1,Evl,Gskip,Trip13,Igfbp2,Fis1,Trnt1,Vps26a,Mcm6,0.000081765514825463,0.000388208344947007,0.000195489836934222,0.000182798704817267,0.00016380100303637,0.000177919569296402,0.000134469875750888,0.00011788468431358,0.000107847185265976,0.0000632274840300193,0.0000902924762423092,0.0000300827824691311,0.0000219607785042185,0.00000841075844939309
1638,Psmd13,Edc4,Ppm1a,Crlf3,Cwc15,Rock2,Gstm5,Iqgap2,Ska2,Exosc7,Cnot9,Tmed2,Zmynd11,Zfp407,0.0000817641258435777,0.000388150458811249,0.000195401832704202,0.00018277785274137,0.000163790980972752,0.000177917050891726,0.000134439790821659,0.000117871711704128,0.000107846534783304,0.0000632204160211096,0.0000902857764764833,0.0000300817082210916,0.0000219592063719033,0.00000840321437772842
1639,Ebf3,Chchd7,Srm,Mef2a,Usp39,Dad1,Cenpe,Scai,Nelfcd,Mphosph8,Sept7,Polr2l,Wbp1l,Specc1l,0.0000817432082441677,0.000388026462925865,0.000195375320992847,0.000182728468326624,0.000163772682211793,0.000177901401292095,0.000134408387537731,0.000117812654482804,0.000107825915054815,0.0000632159712185677,0.0000902816508371373,0.0000300812062164138,0.0000219570613811027,0.00000840288711357206
1640,Atad2b,Tead2,Abcf2,Utp6,Nae1,Thoc1,Ldb1,Prr12,Emc4,Sptssa,Tead1,Impa1,Prelid3b,Ikzf5,0.0000816651408711408,0.00038800100107279,0.000195343561737692,0.000182656036333336,0.00016374831845427,0.000177895708818658,0.000134373335127934,0.000117796969189634,0.000107779462710056,0.0000632017961257614,0.0000902771323689247,0.0000300750155430042,0.0000219565301988238,0.00000839487058114865
1641,Polr2l,Nt5dc2,Lrfn4,Npepps,Add1,Sin3b,Ndufaf2,Tsta3,Tmem223,Nfyc,Ilf3,Ciao2a,Gatad2b,Celf1,0.0000816471279613642,0.000387980983131352,0.00019531603141318,0.000182640859920707,0.000163734744556714,0.000177872678324322,0.000134269567471003,0.000117793800267165,0.00010777015211704,0.0000631750095607221,0.0000902704665472436,0.0000300700391128792,0.0000219537156186113,0.00000839470487896054
1642,S100a11,Ehmt2,Tmem165,Nfat5,Lamp1,Cebpz,Lman1,Fmnl2,Lrp6,Rnf20,Tmem9,Pkn2,Dbf4,Psma1,0.0000816051077305899,0.000387871610952074,0.000195201562686038,0.000182601235344099,0.000163675753267738,0.000177868048005945,0.000134193718354761,0.000117774107470066,0.000107746204131945,0.0000631509841758175,0.0000902489091752284,0.0000300658602124645,0.0000219525690607154,0.00000837812850856661
1643,Ap4m1,Rnf111,Paip1,Mllt3,Tsc22d4,Ing2,Maz,Efna2,Ddx27,Med7,Nipa2,Psmd2,Pitpnb,Noc4l,0.0000815975218409432,0.000387736370533549,0.000195158236326496,0.000182569785011543,0.000163635898939232,0.000177863554732453,0.000134169959540874,0.000117750806263567,0.000107670248696845,0.0000631368388403867,0.0000902239515819425,0.0000300164036212849,0.0000219495125698414,0.00000837472071233027
1644,Sdhc,Map1lc3b,Mbd2,Eri1,Utp23,2700097O09Rik,Tars,Prrx2,Lars,Cbr1,Rnf8,Stt3b,Arl8a,Sec13,0.0000815925255520321,0.000387649699680672,0.000195014225732106,0.000182395624741305,0.000163634383867923,0.000177737053191239,0.000134165857041083,0.000117744915122661,0.000107661768537627,0.0000631364332746736,0.0000902146945779046,0.0000300072019120947,0.0000219398596632594,0.00000836433961377375
1645,Supt6,Xpo5,Mprip,Casp8ap2,Rnaseh2c,Nkd2,Srpk1,Nom1,Msh2,Cdc16,Sfr1,Rpa1,Gtf3c4,Slc35b1,0.000081591755086229,0.000387412597942199,0.000195007281734316,0.000182386369524409,0.000163618160602289,0.000177580317511409,0.000134162645700204,0.000117738969031479,0.000107650635625223,0.0000631275441831311,0.000090181157992162,0.0000300007270221012,0.0000219379079076087,0.00000835647461978488
1646,Ergic3,Sash1,Camsap1,Trp53bp2,Ppp2r5e,Hat1,Alkbh1,Arpc2,Mtch1,Cenpq,Tcf4,Galnt1,Ncbp1,Gosr2,0.0000815175756344068,0.000387216684287466,0.000194942803165383,0.000182353161077866,0.000163518185743929,0.000177561157848466,0.000134153933397015,0.000117732385449218,0.000107589155298464,0.0000631249762444889,0.0000901745257888525,0.000029990276418033,0.0000219376922317643,0.00000835406974401709
1647,Cd164,Heatr5b,Papss1,Hdac2,Kin,Ndufb5,Dbn1,Ptbp2,Atp6v0b,Eprs,Ngrn,Zfp280d,Pms1,Nedd8,0.0000815010064367983,0.000387197111621569,0.000194837888493978,0.000182298296723404,0.000163500942755872,0.000177552309032231,0.000134126865681871,0.000117701864634136,0.00010757090046147,0.0000631096854031282,0.0000901214284841884,0.0000299854082609673,0.0000219369508577455,0.00000834931449424823
1648,Inip,Pelp1,Rflnb,Nsd1,Zfp644,Pus1,Zfp945,Hnrnpa0,Hars,Zfp105,C530008M17Rik,Dlg1,Ide,Fkbp3,0.0000813551918700336,0.000387157495563813,0.000194746955159623,0.000182297257816175,0.000163490370264027,0.000177454378146489,0.000134086000578445,0.000117666875676202,0.000107565846623793,0.0000630515173023368,0.0000901171247789231,0.0000299847099313226,0.0000219368526571409,0.00000834793584027784
1649,Dab2ip,Tcerg1,Gjc1,Tcf7l2,Cops9,Pafah1b2,Edf1,Zfp462,Fam192a,Txnl1,Tor1a,2210016L21Rik,Ptp4a2,Pdap1,0.0000812553137108325,0.00038714531942569,0.00019468768921074,0.000182194409488893,0.000163396799070137,0.00017742300818752,0.0001340776699594,0.000117659512779839,0.000107558509868991,0.0000630363141153875,0.0000901092489916075,0.0000299799663516579,0.0000219318849185459,0.00000834760622292953
1650,Kras,Nup98,Arl6ip6,Fkbp8,Isy1,Mcl1,Fopnl,Ndufa10,Gnai2,Oard1,Pithd1,Hax1,Psmd3,Tfdp1,0.0000812094890115048,0.00038678829299216,0.000194663053981146,0.000182003818960848,0.000163328905488901,0.000177345496909953,0.000133931443662091,0.000117657795614958,0.000107505896263119,0.0000630310725765405,0.0000900958840568794,0.000029971981954682,0.0000219258514482663,0.00000834636118435489
1651,Sfswap,Purb,Zdhhc20,Pcyox1,Smoc1,Glul,Prpsap1,Pafah1b2,Trim33,Pfdn6,Rlf,Nsd2,Cnot9,Tent4b,0.0000811567482684482,0.000386658064110578,0.000194579468795666,0.000181928460826527,0.000163278270612226,0.000177343499886522,0.000133928480101105,0.000117655497225003,0.000107505767473132,0.0000630214577330805,0.0000900846614401082,0.0000299680814182409,0.0000219249056385728,0.00000834015406061402
